"Long","Lat","S_No_","USIN","State","District","Block_Mand","Village","CCE_Date","Target_Cro","QC_Status","Wet_Weight","Dry_Weight","Yield_kg_h","Bara_Banki_max_GS","Bara_Banki_max_VS","Bara_Banki_min_GS","Bara_Banki_min_VS","Bara_Banki_rf_GS","Bara_Banki_rf_VS","barabanki_10_oct_250m_sm","Barabanki_14_aug_sm_250m","CCCI_Barabanki","CWSI_Barabanki","EVI_241_UP_Bara","EVI_273_UP_Bara","NDVI_241_UP_Bara","NDVI_273_UP_Bara"
81.43548,27.117598,868,56007,"UTTAR PRADESH","Barabanki","Ramnagar","Gobaraha","2020/11/04","Paddy - IR","Accepted",7.315,6.5835,1316.7,33.0180358886719,33.9971351623535,18.5587577819824,26.2014980316162,0.0157265160232782,668.168518066406,0.315774023532867,0.291319638490677,0.454453110694885,0.460783839225769,0.386500000953674,0.354299992322922,0.676100015640259,0.657899975776672
81.379318,27.16506,869,56006,"UTTAR PRADESH","Barabanki","Ramnagar","Pipri Mahar","2020/11/04","Paddy - IR","Accepted",7.385,6.6465,1329.3,32.9699783325195,34.0204734802246,18.6585865020752,26.3658180236816,0.00619149813428521,480.714385986328,0.319520175457001,0.314468532800674,0.419565975666046,0.494830995798111,0.558200001716614,0.49210000038147,0.863099992275238,0.743099987506866
81.49946,26.960154,871,55995,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Adra","2020/11/11","Paddy - IR","Accepted",11.25,10.125,2025,33.1254501342773,34.0234756469727,18.3367977142334,25.9719486236572,0.0599723160266876,635.01953125,0.328151851892471,0.32872810959816,0.499599456787109,0.129586070775986,0.535899996757507,0.476900011301041,0.82889997959137,0.763499975204468
81.500995,26.95014,872,55991,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Chika Pur","2020/11/11","Paddy - IR","Accepted",11.68,10.512,2102.4,33.1313323974609,34.022762298584,18.3265838623047,25.95192527771,0.0661161094903946,631.142211914062,0.329736053943634,0.30665111541748,0.427492201328278,0.205294191837311,0.556599974632263,0.500100016593933,0.866299986839294,0.808899998664856
81.266155,26.957278,874,55987,"UTTAR PRADESH","Barabanki","Nawabganj","Naya Gaon","2020/11/11","Paddy - IR","Accepted",5.945,5.3505,1070.1,33.150562286377,34.1455307006836,18.2298412322998,26.2272510528564,0.786515831947327,431.847442626953,0.320479512214661,0.2988460958004,0.433708310127258,0.366884887218475,0.571600019931793,0.448199987411499,0.818899989128113,0.712400019168854
81.52178,26.932555,880,55980,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Udwat Nagar","2020/11/11","Paddy - IR","Accepted",10.84,9.756,1951.2,33.1423492431641,34.0219039916992,18.3081893920898,25.9139060974121,0.0791314989328384,616.367431640625,0.326035857200623,0.342057406902313,0.486419558525085,0.321479111909866,0.5314000248909,0.480399996042252,0.877900004386902,0.784900009632111
81.517272,26.938733,881,55979,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Udwat Nagar","2020/11/11","Paddy - IR","Accepted",11.62,10.458,2091.6,33.1434020996094,34.0268287658691,18.3034801483154,25.9247016906738,0.0748592913150787,609.006103515625,0.32455837726593,0.321225851774216,0.458783745765686,0.281853795051575,0.501200020313263,0.461600005626678,0.779500007629395,0.750800013542175
81.272697,26.956395,883,55977,"UTTAR PRADESH","Barabanki","Nawabganj","nayagaon","2020/11/11","Paddy - IR","Accepted",14.39,12.951,2590.2,33.1497611999512,34.1404151916504,18.2338714599609,26.2157783508301,0.716262698173523,438.499908447266,0.333327263593674,0.355859100818634,0.585817575454712,0.364925742149353,0.563099980354309,0.496100008487701,0.813000023365021,0.748000025749207
81.272845,26.959095,884,55973,"UTTAR PRADESH","Barabanki","Nawabganj","ð??ð??ð??ð??ð??ð??ð?ð??","2020/11/11","Paddy - IR","Accepted",14.94,13.446,2689.2,33.1497611999512,34.1404151916504,18.2338714599609,26.2157783508301,0.716262698173523,438.499908447266,0.324684083461761,0.335871666669846,0.482616692781448,0.355814635753632,0.329800009727478,0.476300001144409,0.664600014686584,0.724900007247925
81.528668,26.938638,886,55966,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","vedikpurwa","2020/11/11","Paddy - IR","Accepted",8.14,7.326,1465.2,33.1423492431641,34.0219039916992,18.3081893920898,25.9139060974121,0.0791314989328384,616.367431640625,0.313858836889267,0.355434685945511,0.477334409952164,0.28216490149498,0.38620001077652,0.456400007009506,0.625999987125397,0.759999990463257
81.29467,26.973717,888,55962,"UTTAR PRADESH","Barabanki","Nawabganj","Bara Gaon","2020/11/11","Paddy - IR","Accepted",6.385,5.7465,1149.3,33.1298065185547,34.1251373291016,18.2839584350586,26.2234573364258,0.542060554027557,459.171447753906,0.316389083862305,-0.0529999993741512,0.456016004085541,0.352025359869003,0.200599998235703,0.455700010061264,0.445800006389618,0.738099992275238
